ID ,Annotator 1,Annotator 2,Annotator 3
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Neutral,Neutral,Neutral
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ZH2zBF-bzmg,Positive,Positive,Positive
ZH2zBF-bzmg,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Negetive,Negetive,Negetive
ycAhM-Ugnmk,Neutral,Neutral,Neutral
ycAhM-Ugnmk,Positive,Positive,Positive
ycAhM-Ugnmk,Positive,Positive,Positive
